Target,cg00219921,cg00636427,cg00771778,cg00849570,cg01639201,cg01884715,cg04115006,cg04537602,cg04603130,cg04635849,cg05350315,cg05496363,cg05501357,cg06243638,cg06734169,cg08641579,cg09174690,cg09894276,cg11276456,cg11374732,cg11913894,cg11963436,cg11993925,cg12176476,cg12697442,cg14046074,cg15573998,cg15692052,cg15989608,cg16277479,cg16397722,cg16583193,cg17184477,cg17374802,cg17458101,cg17983571,cg18036763,cg19048327,cg19064302,cg19486047,cg20432680,cg20500144,cg21040096,cg21158528,cg22205544,cg22755445,cg24427243,cg25613180,cg25783497,cg26788916
OA_12,0.944236173,0.96505801,0.823596153,0.427915062,0.009388062,0.942093064,0.92871319,0.447888123,0.541593919,0.882255044,0.586424894,0.932746986,0.469450844,0.691747095,0.011098714,,0.687775635,0.735141654,0.006901695,0.97441717,0.007048667,0.980226127,0.275575749,0.006439597,0.022667702,0.911921765,0.941691585,0.773873312,0.154974041,0.046921268,0.970222232,0.977970793,0.033963077,0.86762561,0.007294892,0.97493581,0.020413197,0.8962124,0.007651784,0.905174113,0.953181278,0.008303787,0.907338559,0.006347693,0.703216853,0.707987839,0.012526597,0.633965349,0.959424354,0.012459165
HC_8,0.943974694,0.964974933,0.792109836,0.40601348,0.009335362,0.956519323,0.937573019,0.571848118,0.577221905,0.879137767,0.580736238,0.899631652,0.58410351,0.670499779,0.008555513,,0.637464619,0.799557423,0.006933275,0.972619736,0.007015886,0.978285109,0.334496369,0.005165424,0.01963507,0.905248722,0.924595901,0.79473281,0.162251764,0.041995231,0.966381981,0.975496975,0.037983536,0.839157252,0.006237191,0.973248848,0.014709179,0.891652099,0.006709824,0.87678004,0.947373613,0.005516105,0.91178437,0.00668988,0.737310319,0.728710781,0.009220866,0.633066723,0.958679425,0.017479292
HC_7,0.918881031,0.965817189,0.835288582,0.414513901,0.010771196,0.957517788,0.936056614,0.555953169,0.674703923,0.884647431,0.562721291,0.909624967,0.524625651,0.749430995,0.010016534,,0.505005634,0.8651778,0.006793858,0.966167613,0.006581266,0.980082883,0.307625688,0.005161625,0.029299716,0.909828311,0.951790112,0.820044686,0.105420525,0.04884951,0.973989311,0.97497269,0.033537565,0.8614505,0.006675108,0.976085183,0.019492183,0.898439309,0.006690064,0.902597558,0.951664889,0.007670723,0.904173187,0.007214675,0.701407858,0.694328917,0.009709092,0.642280078,0.962508322,0.017797393
HC_5,0.929415444,0.966082567,0.842451982,0.452773138,0.008280237,0.953726807,0.88849371,0.502308403,0.718230462,0.94767627,0.474750271,0.871397415,0.646510933,0.696092619,0.011658893,,0.628881067,0.923752922,0.006526493,0.977596125,0.008052997,0.980856301,0.323570259,0.007103733,0.026993892,0.907955556,0.953185372,0.730968886,0.107690996,0.041902135,0.969499612,0.976181721,0.039835408,0.877628124,0.006909879,0.970676411,0.015503619,0.911456772,0.00810064,0.917251649,0.954386716,0.006317885,0.920928729,0.008262544,0.795716808,0.734806604,0.010460463,0.713593959,0.963650055,0.02211558
HC_40,0.944166357,0.963623407,0.814809532,0.439480387,0.008667137,0.941517224,0.937116459,0.56530891,0.465038422,0.806430922,0.567637492,0.886552851,0.569945682,0.650464618,0.012698882,,0.517202312,0.724613893,0.005610558,0.964807697,0.007727751,0.979780418,0.300345285,0.005625455,0.02233895,0.918068475,0.948977193,0.887684938,0.144694669,0.047076142,0.967319952,0.976172329,0.043523965,0.89216544,0.007617816,0.977935128,0.022666902,0.906086616,0.007170569,0.917436498,0.97993883,0.006584047,0.91968625,0.005260659,0.805098765,0.685631697,0.009303322,0.633708672,0.96069404,0.016228406
HC_39,0.932602047,0.965658408,0.775067242,0.386881906,0.008732078,0.963525581,0.929876572,0.567991332,0.645831101,0.800321958,0.602716356,0.894335119,0.489833355,0.680247363,0.007779086,,0.603230884,0.759291684,0.007795812,0.96526593,0.00960545,0.980279298,0.302530684,0.006913873,0.016570733,0.911162973,0.928332044,0.771869634,0.166467318,0.032840338,0.971752312,0.978074676,0.041213671,0.888884595,0.006293644,0.970679908,0.035225371,0.884501074,0.006987388,0.897544287,0.980194305,0.005826538,0.909658629,0.006085928,0.708740532,0.685676138,0.010646811,0.656841054,0.96009767,0.0138454
HC_38,0.896207221,0.960903066,0.840161568,0.390555581,0.009923628,0.948949013,0.928716049,0.534190308,0.715414483,0.871790455,0.500706134,0.924795033,0.59249751,0.682479443,0.012468818,,0.627422751,0.761312159,0.006370779,0.96932755,0.008933129,0.979044807,0.243638629,0.005091892,0.028257516,0.911747347,0.947232281,0.737151546,0.166826786,0.057002064,0.973774495,0.974853553,0.042058186,0.841068057,0.006398143,0.966880548,0.037510263,0.883665801,0.008333218,0.907230173,0.955708111,0.008748197,0.914419975,0.005176514,0.739209105,0.72130474,0.00924022,0.652894025,0.959836829,0.01824324
HC_36,0.89949552,0.964358267,0.837527636,0.438414067,0.00916057,0.94599741,0.932482881,0.571563619,0.596629447,0.874436991,0.538161974,0.907915858,0.554294918,0.666882696,0.008799927,,0.584792924,0.83620709,0.006485851,0.968594566,0.008933466,0.981172124,0.380203312,0.00646831,0.023335174,0.909194729,0.940438871,0.72777561,0.15628468,0.054563153,0.968682186,0.972891443,0.047749708,0.873088499,0.007352438,0.98026522,0.029152837,0.886149206,0.006613971,0.909368574,0.959803391,0.007013558,0.915850793,0.006639264,0.7117855,0.702415405,0.009213649,0.636527758,0.952299585,0.022721629
HC_35,0.920436024,0.962914304,0.775388919,0.402982773,0.009804566,0.962297642,0.943446955,0.608858988,0.611119379,0.81315832,0.612623806,0.897601151,0.450432944,0.702290076,0.01102005,,0.630121391,0.827504956,0.007691737,0.974701741,0.008318331,0.981399278,0.326142655,0.005870478,0.022658946,0.907643932,0.952709772,0.762779785,0.186481766,0.046928662,0.973086938,0.975520728,0.031961578,0.873286446,0.006508376,0.975343165,0.020327476,0.886108265,0.006823774,0.913806433,0.978089843,0.005549778,0.921290549,0.00661111,0.730375837,0.680255064,0.010790958,0.581335436,0.953180786,0.017061894
HC_33,0.878145447,0.961767459,0.849910941,0.442929153,0.008335103,0.94186102,0.924705723,0.526537219,0.463356006,0.873366589,0.547115073,0.869492271,0.580659118,0.69784757,0.011681779,,0.645264397,0.804838539,0.00658026,0.973072419,0.00843831,0.981333835,0.313686344,0.005569702,0.032641879,0.917855853,0.94214876,0.77452891,0.194361777,0.056659135,0.968558766,0.97224119,0.040702926,0.868700633,0.006136636,0.972993819,0.014950473,0.902949313,0.007908327,0.917260141,0.950992538,0.006906948,0.784199925,0.006229062,0.766003035,0.743997978,0.008964273,0.683763208,0.967548245,0.014763992
HC_32,0.911796693,0.965619704,0.844642211,0.45969621,0.010715246,0.949457103,0.931141603,0.510445451,0.579528131,0.803573738,0.541814457,0.901930779,0.617483248,0.762701363,0.013292102,,0.554782114,0.69831511,0.007423249,0.970179425,0.007549216,0.982411739,0.293895228,0.00528268,0.026658068,0.902659718,0.948038452,0.710127629,0.12456357,0.045503559,0.974761978,0.973171594,0.047501539,0.877763389,0.006430818,0.992876966,0.046721814,0.880797094,0.007477903,0.90323616,0.977200564,0.007543483,0.891244015,0.006723611,0.736581486,0.753730807,0.008475175,0.677385128,0.958409083,0.015157107
HC_31,0.904951681,0.961518248,0.846064728,0.425649853,0.009594849,0.90795556,0.936276926,0.436912107,0.848482801,0.87505751,0.423599248,0.90246677,0.687319602,0.646637841,0.010868543,,0.597564974,0.768419904,0.006512453,0.973345541,0.007895302,0.982312555,0.316035965,0.006591199,0.028561669,0.919806843,0.954788877,0.651203471,0.150454464,0.048054861,0.956313085,0.970654053,0.041336253,0.86911875,0.007372131,0.94424544,0.019288371,0.889838258,0.007325349,0.911942652,0.978953,0.005967317,0.915924771,0.007834987,0.714221791,0.761743691,0.010259772,0.695844028,0.964914935,0.012447514
HC_30,0.954739054,0.954443719,0.804344617,0.440805896,0.008582175,0.95619074,0.916594855,0.544042204,0.398428648,0.875919404,0.541898895,0.909558365,0.532198674,0.644510094,0.007028446,,0.550059446,0.864388567,0.005644063,0.972265846,0.007572893,0.982254347,0.333019982,0.005091936,0.0218108,0.887048467,0.908693492,0.810377368,0.15367269,0.048933725,0.972779538,0.974148216,0.030407995,0.857373078,0.00636366,0.980149804,0.029912357,0.870605948,0.006009373,0.884072445,0.942239822,0.007737322,0.897588561,0.006432631,0.648856379,0.623193422,0.009656832,0.604948902,0.955135719,0.023400288
HC_3,0.89579981,0.962765567,0.856562122,0.451319599,0.00897567,0.945285676,0.943221434,0.516856827,0.752376504,0.799444968,0.503657924,0.905319238,0.630451376,0.655656614,0.005717752,,0.646766094,0.778626219,0.008004796,0.96955839,0.007732167,0.977634879,0.29018545,0.004686612,0.024545254,0.909598132,0.94377059,0.735241793,0.1569165,0.050270498,0.955098068,0.97320075,0.037784128,0.877914425,0.00685425,0.97836951,0.022921167,0.877967456,0.00835399,0.894312192,0.976677412,0.007084304,0.896133122,0.008210954,0.713411102,0.716436541,0.010393979,0.671397559,0.964031605,0.023019847
HC_29,0.938907177,0.963517541,0.833387468,0.419009229,0.008268866,0.960662047,0.938221371,0.57314572,0.754599527,0.876475147,0.519675863,0.880606583,0.604407725,0.677848867,0.009012014,,0.592685021,0.852035426,0.006964388,0.973522993,0.00884397,0.979292626,0.307332047,0.005897948,0.036474921,0.902911418,0.939413402,0.731021142,0.187428599,0.051875666,0.972097566,0.975018727,0.031632702,0.867826116,0.00558768,0.979622409,0.020038844,0.887326288,0.007453499,0.89436253,0.970021685,0.006354669,0.900063697,0.005874436,0.649261269,0.7050446,0.009451112,0.633875053,0.96163038,0.019389967
HC_28,0.94736471,0.962011249,0.802919133,0.40213804,0.008266287,0.955039341,0.932084032,0.650281756,0.709653254,0.880126016,0.667478354,0.894071322,0.362830509,0.6997251,0.005285303,,0.563674088,0.766678947,0.007188628,0.969202132,0.009438085,0.979388685,0.262987358,0.004781295,0.025465374,0.901802428,0.940131579,0.866640473,0.211052002,0.043151718,0.974849586,0.97819889,0.031772736,0.895453328,0.007174283,0.977796447,0.024112374,0.891012715,0.005773148,0.916096741,0.940376855,0.006678391,0.887434267,0.005606505,0.735292862,0.634805331,0.008392293,0.584826193,0.960714033,0.016276716
HC_26,0.92704496,0.963795609,0.8430185,0.404028188,0.008912407,0.959113155,0.940289096,0.60253008,0.64509122,0.80420026,0.600599678,0.898920879,0.52431567,0.723915737,0.007473628,,0.721002376,0.708501367,0.006222016,0.973798679,0.007588165,0.980045995,0.350710632,0.004814991,0.021090767,0.911686361,0.956632653,0.770264314,0.181711911,0.04677499,0.974777629,0.974179823,0.041449329,0.865501376,0.006222141,0.973723956,0.020859455,0.89584191,0.006997589,0.916315119,0.964744204,0.007869092,0.910312788,0.005492005,0.730559345,0.7133246,0.009287694,0.620078569,0.961102788,0.015569175
HC_25,0.938641437,0.968534835,0.845562822,0.415649248,0.012139769,0.937395579,0.946419459,0.6,0.805018413,0.856847087,0.686035605,0.922735007,0.430377375,0.694475761,0.007256202,,0.627135504,0.70486053,0.007002107,0.97443167,0.008943377,0.980481841,0.232982538,0.007576217,0.022770977,0.912224529,0.961298377,0.795949625,0.171859325,0.045053075,0.976333288,0.977408285,0.038101408,0.868415217,0.005962636,,0.025154321,0.900364406,0.005720861,0.941176471,0.979021097,0.006485893,0.881473018,0.006471905,0.526423608,0.665013925,0.009121734,0.623962683,0.96252862,0.015773582
HC_24,0.905331078,0.963064957,0.812749421,0.370736385,0.007938192,0.929418369,0.919120011,,0.653042209,0.79517094,0.473896951,,0.594465419,0.674852389,0.005584544,,0.599660443,0.729677384,0.006755496,0.965831384,0.009344196,0.982635598,0.338181174,,,0.904345182,0.910402371,0.81430322,0.103030606,0.059619121,0.970773346,0.975635325,,0.862408756,0.006644737,0.974899517,0.025747581,0.877582235,0.008491242,0.902077346,0.954699595,0.007380681,,0.008140542,,0.7056859,0.009100606,0.666632068,0.960107745,0.024195659
HC_23,0.916597545,0.962601233,0.761488231,0.469535328,0.009033267,0.944302575,0.929668741,0.469541484,0.796874545,0.788056825,0.503023295,0.877830566,0.635704618,0.623908297,0.006611981,,0.63699941,0.790972742,0.005187588,0.970261095,0.009160162,0.978851959,0.342776776,0.007918353,0.028964793,0.89689483,0.932073733,0.74746961,0.110780406,0.047623169,0.972920899,0.973863688,0.029096046,0.866513619,0.007540635,0.97322936,0.032452606,0.860065797,0.00694184,0.88812676,0.949806709,0.007163906,0.881528108,0.005773291,0.736443329,0.675012159,0.010218897,0.673097807,0.960137004,0.033464612
HC_22,0.946980644,0.96521641,0.814723792,0.474590901,0.008537951,0.945729308,0.943095516,0.542832145,0.675941213,0.811802986,0.512472312,0.906302179,0.586595994,0.657691117,0.008267665,,0.611618329,0.7745835,0.006518312,0.966179307,0.008465954,0.980094874,0.320298898,0.006515646,0.026277875,0.908429163,0.946140862,0.771620893,0.159638938,0.061326643,0.96804862,0.974656206,0.032806812,0.861562928,0.006859559,0.944271116,0.025601959,0.892177993,0.00618886,0.924666578,0.960692489,0.007230468,0.909580246,0.008156315,0.759710216,0.692967623,0.009563985,0.63226046,0.95994078,0.017566232
HC_21,0.927615306,0.96129201,0.849933852,0.480921154,0.010693685,0.923357664,0.928765118,0.435677756,0.682061355,0.871176271,0.481521094,0.831189252,0.652574207,0.651473867,0.012450204,,0.634313324,0.831115608,0.007329235,0.971308764,0.007889655,0.983071362,0.317614421,0.008309963,0.04151249,0.907043157,0.935473197,0.770119924,0.168001469,0.065094914,0.975405712,0.974568514,0.036674713,0.863685316,0.008003386,0.976932581,0.020336771,0.885628675,0.006646434,0.894157734,0.980411992,0.006878307,0.903715483,0.007218239,0.772681127,0.708779271,0.010189983,0.688511916,0.962704904,0.019443929
HC_20,0.916249077,0.963723356,0.833279412,0.377418266,0.009757236,0.963372839,0.933368191,0.535150835,0.642877968,0.878764655,0.574315187,0.879848273,0.48348211,0.66852777,0.014831662,,0.613442015,0.64634829,0.00713882,0.969823296,0.008243417,0.980376099,0.266056412,0.007206811,0.027716696,0.920439292,0.947834769,0.82552296,0.148315967,0.045829782,0.977511818,0.973510811,0.035333734,0.881134494,0.007793391,0.980247219,0.023485195,0.898675824,0.007530539,0.909193145,0.961598821,0.007137706,0.904768323,0.00632175,0.717202518,0.690602774,0.010639426,0.628414098,0.963739616,0.018467904
HC_19,0.92866274,0.963080246,0.808377483,0.46217011,0.009280849,0.944152199,0.927515944,0.448600863,0.628798289,0.869447615,0.553180268,0.920542909,0.535645565,0.69944509,0.004487056,,0.629016973,0.770686524,0.008289267,0.975304814,0.008192413,0.979197108,0.37967995,0.007829223,0.026897348,0.909130967,0.932988831,0.785913439,0.134621912,0.064918903,0.975608794,0.975834257,0.029798942,0.846044961,0.006385349,0.97779235,0.031182201,0.887988672,0.008109352,0.909707761,0.931832577,0.008793375,0.921393592,0.008299873,0.735054451,0.670868396,0.010741518,0.629354531,0.95813448,0.016618589
HC_18,0.903969819,0.962908685,0.798390073,0.384269722,0.010431831,0.957364055,0.922320253,0.527742801,0.697361258,0.788808505,0.500540666,0.918242874,0.60264532,0.692026462,0.006354304,,0.588847057,0.612067137,0.006647494,0.972294603,0.009099547,0.98058019,0.296583319,0.006679249,0.028471718,0.9084937,0.922498868,0.779183226,0.101280089,0.051431282,0.959677752,0.975137376,0.034405953,0.862770647,0.007784863,0.970542421,0.022030803,0.890729812,0.008141734,0.91273826,0.952077934,0.007639034,0.904723101,0.00659888,0.669585528,0.716973641,0.010670428,0.661854903,0.962498621,0.018277922
HC_17,0.929374791,0.959526387,0.842260194,0.448708273,0.009764472,0.955555742,0.920351907,0.520481549,0.821310198,0.782927221,0.509990909,0.897532872,0.593247518,0.657031857,0.006475509,,0.594389447,0.916866671,0.007144368,0.972138585,0.00924974,0.983438772,0.241409403,0.006803924,0.039305693,0.914648763,0.913688186,0.772362496,0.115365048,0.062911031,0.968682751,0.974285038,0.038543817,0.842391608,0.006778589,0.976231652,0.041198328,0.869069954,0.0076715,0.903000215,0.959036217,0.006967569,0.888678527,0.007561279,0.579486034,0.701275189,0.010929139,0.675331292,0.941114226,0.032793976
HC_15,0.922036465,0.962787805,0.780643935,0.479773998,0.009018316,0.947152424,0.936716728,0.558927479,0.727083204,0.79741941,0.594005931,0.896927448,0.503307555,0.720045754,0.011467418,,0.58798219,0.825177882,0.008229021,0.973564841,0.00697653,0.980101925,0.302975908,0.005879809,0.024821371,0.890801409,0.944315737,0.789747128,0.123211259,0.053480794,0.974739052,0.976626252,0.034148363,0.872312391,0.007515695,0.973969775,0.018204468,0.886811819,0.008363669,0.926620385,0.98083601,0.007350893,0.88127854,0.008307172,0.687955008,0.675525889,0.011780398,0.58665511,0.952714664,0.015315693
HC_13,0.926224243,0.964025881,0.828605294,0.453327171,0.010618823,0.944080608,0.884209254,0.432309957,0.689805776,0.935258738,0.533112843,0.876345815,0.551865355,0.633755084,0.006371824,,0.615499533,0.923833625,0.005736678,0.963825764,0.007236702,0.981485424,0.299713643,0.008410902,0.036222984,0.920746227,0.914440079,0.76974321,0.187540188,0.043700926,0.970268168,0.970772367,0.034813135,0.815069617,0.00704168,0.974920487,0.042433304,0.888468523,0.007589204,0.906550055,0.980528765,0.005641816,0.886532091,0.007853896,0.683129373,0.70011351,0.010189903,0.664781736,0.962038306,0.023370961
HC_12,0.889506987,0.95971421,0.818768781,0.444201969,0.00903883,0.942169733,0.920450123,0.400480993,0.683226698,0.833872185,0.477694659,0.901926136,0.643231525,0.605074688,0.008321287,,0.588319999,0.883834496,0.005477581,0.973780841,0.007426692,0.979360734,0.241763736,0.006363295,0.032364105,0.896948545,0.866191676,0.715712212,0.12839246,0.050463899,0.968183118,0.967523561,0.037043705,0.848012401,0.00672166,0.979240869,0.074907261,0.847163585,0.007912284,0.892705236,0.961385897,0.007355556,0.781889186,0.005990144,0.654082574,0.68877075,0.009394152,0.650708748,0.957243233,0.022332837
HC_11,0.930719327,0.962909222,0.846679317,0.351358672,,0.951219512,0.906550334,0.52902706,0.484795693,0.791600156,0.548740673,0.919043269,0.528170763,0.672545667,0.007294875,,0.51484519,0.907812748,0.005989058,0.968400661,0.007420695,0.968693611,0.33013075,0.006192136,0.027337166,0.909674911,0.943074004,0.831168831,0.134662153,0.031857882,0.983445811,0.966769004,0.0321201,0.823216154,0.006016099,0.974296429,,0.890737819,0.007714995,0.915208446,0.977981095,0.008391838,0.894431129,0.008362574,0.685634294,0.682628358,0.010746604,0.649018514,0.956782064,0.013093847
HC_10,0.825850353,0.964130256,0.829107766,0.44813751,0.007860905,0.948349506,0.919635858,0.498540355,0.467026766,0.787533333,0.514515571,0.854377502,0.55030928,0.708402249,0.00713164,,0.628707955,0.839652083,0.005865991,0.969855769,0.008356803,0.981594806,0.315816328,0.005852459,0.031706229,0.911093305,0.922517931,0.732670076,0.101356724,0.06817405,0.972930885,0.971250401,0.032031619,0.865452816,0.006293604,0.977629128,0.031653991,0.870068708,0.007752415,0.886423208,0.959884687,0.005311808,0.890606622,0.006876685,0.750034108,0.671406291,0.00986251,0.625364338,0.959017696,0.018281944
